nom,date,season,longitude,latitude,temperature
Sissi,01/09/2023,Fall,3.081679267,44.47016408,17.8
Sissi,01/10/2023,Fall,-6.128707613,35.37037667,25.4
Sissi,01/11/2023,Fall,-7.416094647,33.31691412,20.3
Sissi,01/12/2023,Winter,-6.786323442,34.06420925,15.9
SoWeiWa,01/06/2018,Summer,8.1893119,49.25892457,19.2
SoWeiWa,01/07/2018,Summer,8.113786284,49.06213663,22.4
SoWeiWa,01/08/2018,Summer,2.200715503,42.13583708,24.6
SoWeiWa,01/09/2018,Fall,-3.217341658,37.02114631,16.6
SoWeiWa,01/06/2019,Summer,8.189318448,49.25890044,21.5
SoWeiWa,01/07/2019,Summer,8.154559697,49.12520683,26.4
SoWeiWa,01/08/2019,Summer,4.422408085,44.57061668,22.6
Sophie,01/06/2015,Summer,10.78072892,49.82505538,14.9
Sophie,01/07/2015,Summer,10.77113187,49.80234855,23.8
Sophie,01/08/2015,Summer,16.10545605,47.15572054,20.1
Sophie,01/09/2015,Fall,25.31822623,19.09375011,33.7
Sophie,01/10/2015,Fall,22.26148006,12.76274979,25.2
Sophie,01/11/2015,Fall,30.34758037,6.7610569,26.2
Sophie,01/12/2015,Winter,28.6672057,-18.2597688,22.9
Sophie,01/01/2016,Winter,28.83760254,-28.00451811,22.8
Sophie,01/02/2016,Winter,28.86845074,-28.83237324,11
Sophie,01/03/2016,Spring,28.71429002,-28.21294302,19.2
Sophie,01/04/2016,Spring,27.88282564,-24.84651254,24.2
Sophie,01/05/2016,Spring,33.07836727,2.9878893,21.6
Sophie,01/06/2016,Summer,31.6002663,11.51200695,32.7
Sophie,01/09/2016,Fall,31.35598865,17.7287297,34.3
Spoerlein,01/06/2015,Summer,10.76060684,49.82679047,14.8
Spoerlein,01/07/2015,Summer,10.76845762,49.82360248,24
Spoerlein,01/08/2015,Summer,9.3464865,48.24278534,15.5
Spoerlein,01/09/2015,Fall,-3.549033873,38.50286228,25
Spoerlein,01/10/2015,Fall,-5.807035987,34.42194642,24.3
Spoerlein,01/11/2015,Fall,-4.988979483,34.04433468,14.8
Spoerlein,01/12/2015,Winter,-4.994041806,34.0566581,14.2
Spoerlein,01/01/2016,Winter,-4.996108477,34.05680693,13.6
Spoerlein,01/02/2016,Winter,-4.977212862,34.03923709,13.9
Spoerlein,01/03/2016,Spring,-4.990619433,34.04917613,10
Spoerlein,01/04/2016,Spring,-4.946210065,34.00958382,11.4
Spoerlein,01/05/2016,Spring,-5.259529165,34.63998737,19.6
Spoerlein,01/06/2016,Summer,-5.910440797,36.76567793,23.1
Spoerlein,01/07/2016,Summer,-5.166805854,37.74286589,29.1
Spoerlein,01/08/2016,Summer,-5.232235794,37.16515828,29.4
Spoerlein,01/09/2016,Fall,-6.811970943,33.9109956,23.5
Spoerlein,01/10/2016,Fall,-6.804027774,33.90609625,21.9
Spoerlein,01/11/2016,Fall,-6.806175823,33.88705352,22.4
Spoerlein,01/12/2016,Winter,-6.807646497,33.92553205,17.1
Spoerlein,01/01/2017,Winter,-6.814007232,33.89556692,10.3
Spoerlein,01/02/2017,Winter,-6.815188129,33.88859531,11.7
Spoerlein,01/03/2017,Spring,-6.799074368,33.90187432,11.8
Spoerlein,01/04/2017,Spring,-4.457531467,37.66778337,13.8
Spoerlein,01/05/2017,Spring,4.24350159,44.60139808,7.2
Spoerlein,01/06/2017,Summer,10.82405217,49.69924786,18.3
Spoerlein,01/07/2017,Summer,10.78655225,49.72391021,15.8
Spoerlein,01/08/2017,Summer,10.76219025,49.69391485,24.2
Spoerlein,01/09/2017,Fall,2.357733227,43.02830182,16.2
Spoerlein,01/10/2017,Fall,0.392188055,41.65677023,20.1
Spoerlein,01/11/2017,Fall,0.616949467,41.54621912,15.2
Spoerlein,01/12/2017,Winter,0.613154035,41.54806346,5.3
Spoerlein,01/01/2018,Winter,0.60424051,41.5484745,10.7
Spoerlein,01/02/2018,Winter,0.613321686,41.55527508,6.3
Spoerlein,01/03/2018,Spring,3.410646061,42.96226589,10.7
Spoerlein,01/04/2018,Spring,6.088217593,47.40579396,5
Spoerlein,01/05/2018,Spring,6.622302226,48.52018765,7.9
Spoerlein,01/06/2018,Summer,6.61665521,48.52476592,17.6
Spoerlein,01/07/2018,Summer,6.620386329,48.52114356,23.7
Spoerlein,01/08/2018,Summer,6.470994719,48.38007935,23.9
Spoerlein,01/09/2018,Fall,0.054344127,41.73332897,25.6
Spoerlein,01/10/2018,Fall,-0.829164489,41.5853853,16.2
Spoerlein,01/11/2018,Fall,-0.85081964,41.58373553,10.4
Spoerlein,01/12/2018,Winter,-0.84185361,41.58581132,9.5
Spoerlein,01/01/2019,Winter,-0.829917977,41.59600195,6.9
Spoerlein,01/02/2019,Winter,-0.830884579,41.59004054,11
Spoerlein,01/03/2019,Spring,4.457762884,45.99731107,5.8
Spoerlein,01/04/2019,Spring,6.623217427,48.51977303,11.6
Spoerlein,01/05/2019,Spring,6.623202765,48.51976048,11.4
Spoerlein,01/06/2019,Summer,6.621755757,48.52038978,19.4
Spoerlein,01/07/2019,Summer,6.597066942,48.53208831,23.9
Spoerlein,01/08/2019,Summer,5.888879826,47.48543647,20.7
Spoerlein,01/09/2019,Fall,0.35561899,41.50788749,27.6
Spoerlein,01/10/2019,Fall,0.617457381,41.53835557,23.5
Spoerlein,01/11/2019,Fall,0.619231827,41.55426194,16.4
Spoerlein,01/12/2019,Winter,0.622115065,41.55606924,9.8
Spoerlein,01/01/2020,Winter,0.607187774,41.5557224,2.9
Spoerlein,01/02/2020,Winter,0.620165621,41.55644578,11.7
Spoerlein,01/03/2020,Spring,5.827486635,47.28110033,8.5
Spoerlein,01/04/2020,Spring,6.631141724,48.51511442,4.1
Spoerlein,01/05/2020,Spring,6.660348044,48.49445261,11
Steppach,01/06/2023,Summer,10.80481505,49.77149529,19
Steppach,01/07/2023,Summer,10.81600265,49.76586338,18.7
Steppach,01/08/2023,Summer,7.086035951,46.77252094,18.2
Steppach,01/09/2023,Fall,-3.733716764,37.36411392,21.6
Steppach,01/10/2023,Fall,-5.201701994,31.07866965,26.4
Steppach,01/11/2023,Fall,-5.180533469,30.69940616,25.8
Steppach,01/12/2023,Winter,-6.409779856,34.36156386,14.8
Storchi,01/06/2018,Summer,11.38208816,48.59436792,19
Storchi,01/07/2018,Summer,11.37615139,48.59770167,17.1
Storchi,01/08/2018,Summer,7.657024148,46.62690947,18
Sunny,01/06/2019,Summer,8.189272487,49.25893313,21.5
Sunny,01/07/2019,Summer,8.015964977,48.94019223,25.4
Sunny,01/08/2019,Summer,6.762585575,47.01168704,16.2
Sylvia,01/06/2016,Summer,7.430017195,49.20610043,14.2
Sylvia,01/07/2016,Summer,7.430050323,49.20613136,19.1
Sylvia,01/08/2016,Summer,2.35062981,44.27478087,17.8
Sylvia,01/09/2016,Fall,-7.02510168,27.66345326,35
Sylvia,01/10/2016,Fall,-5.8481434,15.95093265,33.1
Sylvia,01/11/2016,Fall,-1.05341715,14.97300748,31.4
Sylvia,01/12/2016,Winter,-1.456665861,15.3178394,30
Sylvia,01/01/2017,Winter,-7.1748795,15.12671558,22.6
SÜWE,01/06/2016,Summer,8.169138084,49.22006853,15.3
SÜWE,01/07/2016,Summer,8.193400071,49.21579143,20.2
SÜWE,01/08/2016,Summer,3.399413471,43.92259404,19.3
SÜWE,01/09/2016,Fall,-6.378856563,31.29010018,20.3
SÜWE,01/10/2016,Fall,-15.14807288,15.58079442,32.2
SÜWE,01/11/2016,Fall,-15.70074967,14.53595646,30.2
SÜWE,01/12/2016,Winter,-15.82401203,13.73933953,29.9
SÜWE,01/01/2017,Winter,-15.5054075,13.7005532,26.5
SÜWE,01/06/2018,Summer,8.189291053,49.25892623,19.2
SÜWE,01/07/2018,Summer,8.2297045,49.24392423,22
SÜWE,01/08/2018,Summer,1.120165687,41.31705585,26.1
SÜWE,01/09/2018,Fall,-9.647215489,31.00964155,22.1
SÜWE,01/06/2019,Summer,8.189314022,49.2589035,21.5
SÜWE,01/07/2019,Summer,8.05981261,48.98311969,25.7
SÜWE,01/08/2019,Summer,4.499631939,44.92704367,17.6
SÜWE,01/09/2019,Fall,-2.4815497,40.54431663,24.2
Süwe,01/06/2015,Summer,8.167800717,49.22121346,14.5
Süwe,01/07/2015,Summer,8.167801258,49.22121979,25.3
Süwe,01/08/2015,Summer,4.855382417,45.29759395,20.2
Süwe,01/06/2017,Summer,8.16694421,49.20077866,20.7
Süwe,01/07/2017,Summer,8.166934258,49.20077671,16.2
Süwe,01/08/2017,Summer,8.191033258,49.2020377,23.3
Süwe,01/09/2017,Fall,8.201807183,49.12307281,16.6
Süwe,01/10/2017,Fall,8.197877729,49.11365987,13
Teamy,01/07/2018,Summer,8.213641311,49.21860988,21.9
Teamy,01/08/2018,Summer,6.054312465,47.17528408,24.7
Teamy,01/09/2018,Fall,-4.896382197,38.08754493,29.1
Teamy,01/10/2018,Fall,-6.096525384,37.16979246,25
Teamy,01/11/2018,Fall,-6.100287413,37.15638461,12.4
Teamy,01/12/2018,Winter,-5.983014545,37.19327273,11.1
Teamy,01/01/2019,Winter,-5.71727091,37.3520848,10.2
Teamy,01/02/2019,Winter,6.18571372,46.94551498,2.4
Teamy,01/03/2019,Spring,8.16786403,49.22109104,8.8
Teamy,01/04/2019,Spring,8.169069243,49.22069298,10.9
Teamy,01/05/2019,Spring,8.171895116,49.21971534,13.6
Teamy,01/06/2019,Summer,8.176153953,49.21860657,21.5
Teamy,01/07/2019,Summer,8.169899832,49.22267356,26.1
Teamy,01/08/2019,Summer,5.307209032,46.64432761,21.1
Teamy,01/09/2019,Fall,-6.046411537,37.16482906,27.5
Teamy,01/10/2019,Fall,-6.12393181,37.14675056,23.9
Teamy,01/11/2019,Fall,-6.064938882,37.12546334,20.9
Teamy,01/12/2019,Winter,-5.26248286,37.60234923,12.3
Teamy,01/01/2020,Winter,-3.481852563,38.74925714,4.7
Teamy,01/02/2020,Winter,7.7046068,48.62157297,10.9
Teamy,01/03/2020,Spring,8.17318221,49.21836755,8.2
Teamy,01/04/2020,Spring,8.169678057,49.22036027,3.8
Teamy,01/05/2020,Spring,8.170849332,49.22049948,11.1
Teamy,01/06/2020,Summer,8.168707247,49.22102829,19.3
Teamy,01/07/2020,Summer,8.177360311,49.22462275,21.7
Teamy,01/08/2020,Summer,6.734758348,47.62769794,26.2
Teamy,01/09/2020,Fall,-5.225428757,37.68724038,25.3
Teamy,01/10/2020,Fall,-6.103955887,37.15687822,21.4
Teamy,01/11/2020,Fall,-6.04488502,37.19893829,19
Teamy,01/12/2020,Winter,-5.94645241,37.18010113,13.1
Teamy,01/01/2021,Winter,-5.820815633,37.46744531,8.4
Teamy,01/02/2021,Winter,6.742234771,47.61511551,7.3
Teamy,01/03/2021,Spring,8.174927448,49.21690995,5.4
Teamy,01/04/2021,Spring,8.17449188,49.22029467,15.9
Teamy,01/05/2021,Spring,8.174880487,49.21903984,9.2
Teamy,01/06/2021,Summer,8.16989007,49.22061499,17
Teamy,01/07/2021,Summer,8.167860842,49.22109517,15.6
Teamy,01/08/2021,Summer,8.141010903,49.17980634,18.3
Teamy,01/09/2021,Fall,-3.32850521,39.06461128,22.4
Teamy,01/10/2021,Fall,-5.905233945,37.20786369,23.5
Teamy,01/11/2021,Fall,-5.982047575,37.17591877,20.8
Teamy,01/12/2021,Winter,-5.908474989,37.20494293,9.3
Teamy,01/01/2022,Winter,-5.903299668,37.21294106,12.6
Teamy,01/02/2022,Winter,3.928370669,45.29936892,0
Teamy,01/03/2022,Spring,8.165291463,49.2230553,2
Teamy,01/04/2022,Spring,8.168935583,49.22070628,2.9
Teamy,01/05/2022,Spring,8.175137745,49.21887336,11.7
Teamy,01/06/2022,Summer,8.168809007,49.22070565,17.1
Teamy,01/07/2022,Summer,8.167815539,49.22108606,17.1
Teamy,01/08/2022,Summer,-0.296112177,41.79719911,27.9
Teamy,01/09/2022,Fall,-5.937261973,37.20569609,25.6
Teamy,01/10/2022,Fall,-6.053972258,37.18423491,20.8
Teamy,01/11/2022,Fall,-5.945104088,37.27268836,19.7
Teamy,01/12/2022,Winter,-5.921985779,37.26910746,12
Teamy,01/01/2023,Winter,-5.92923532,37.19629911,11.8
Teamy,01/02/2023,Winter,-3.875480648,38.62913497,4.8
Teamy,01/03/2023,Spring,7.57937691,48.40974055,2.1
Teamy,01/04/2023,Spring,8.178040823,49.2180659,9.2
Teamy,01/05/2023,Spring,8.172921562,49.2205682,12.7
Teamy,01/06/2023,Summer,8.178621267,49.22337277,20.6
The,01/06/2016,Summer,8.344061705,49.1285045,15.7
The,01/07/2016,Summer,8.247087903,49.03289078,20.7
The,01/08/2016,Summer,5.14382541,45.75139017,21
The,01/09/2016,Fall,-2.743175177,39.38242729,25.2
The,01/10/2016,Fall,-6.006329635,37.02668364,24.1
The,01/11/2016,Fall,-5.927773387,37.20718446,18.7
The,01/12/2016,Winter,-5.890090735,37.22960507,14
The,01/01/2017,Winter,-5.9339079,37.19936628,8.6
The,01/02/2017,Winter,-6.178403729,37.16870449,13.4
The,01/03/2017,Spring,-5.727727448,37.34011752,13.7
The,01/04/2017,Spring,6.44429041,47.10528762,7.3
The,01/05/2017,Spring,8.565893571,49.15939422,9
The,01/06/2017,Summer,8.551182997,49.13036588,20.5
The,01/07/2017,Summer,8.483457058,49.075341,16.5
The,01/08/2017,Summer,6.372801977,46.62581159,19.8
The,01/09/2017,Fall,-4.91837274,37.69530093,25
The,01/10/2017,Fall,-6.196198077,37.12626898,24.5
The,01/11/2017,Fall,-6.20113906,37.07286661,18.7
The,01/12/2017,Winter,-5.975959358,37.17956619,8.8
The,01/01/2018,Winter,-5.890892568,37.22459565,10.3
The,01/02/2018,Winter,-5.886909614,37.23457086,11.8
The,01/03/2018,Spring,2.805753739,44.22241274,1.4
The,01/04/2018,Spring,8.44721422,49.13624119,6.6
The,01/05/2018,Spring,8.545160039,49.08791355,9.4
The,01/06/2018,Summer,8.519834073,49.10973588,19.4
The,01/07/2018,Summer,8.349351168,49.07559333,22.5
The,01/08/2018,Summer,7.6832838,48.33795461,26.3
Thilo,01/06/2019,Summer,8.4523044,49.37272962,20.5
Thilo,01/07/2019,Summer,8.37371242,49.3303263,26.3
Thilo,01/08/2019,Summer,4.633559216,45.8899652,19.5
Thilo,01/09/2019,Fall,-5.739583207,36.10402591,24.8
Thilo,01/10/2019,Fall,-6.553376071,34.27382981,21.5
Thilo,01/11/2019,Fall,-6.481016097,34.40790497,20.6
Thilo,01/12/2019,Winter,-5.922375971,36.60638024,13.8
Thilo,01/01/2020,Winter,-5.993450832,37.41345323,11
Thilo,01/02/2020,Winter,-6.109512883,37.33157705,15
Thilo,01/03/2020,Spring,-6.345378816,37.10095582,15.5
Thilo,01/04/2020,Spring,-2.678223657,40.1752275,8.5
Thilo,01/05/2020,Spring,7.715720897,49.05594725,9.4
Thilo,01/06/2020,Summer,8.48527909,49.14285605,19.6
Thilo,01/07/2020,Summer,8.286993048,49.16859731,21.5
Thilo,01/08/2020,Summer,6.022873155,46.95813595,25.6
Thilo,01/09/2020,Fall,-0.85310115,41.53595246,21
Tungdil,01/06/2017,Summer,8.28590543,49.15644192,20.6
Tungdil,01/07/2017,Summer,8.285895516,49.15643477,16.5
Tungdil,01/08/2017,Summer,3.323562965,44.06041759,21.7
Tungdil,01/09/2017,Fall,-5.072395947,36.60489821,18.7
Tungdil,01/10/2017,Fall,-13.30293813,18.86624558,33.2
Tungdil,01/11/2017,Fall,-15.6197537,14.10942151,30.6
Tungdil,01/12/2017,Winter,-15.67227253,13.66693858,27.4
Tungdil,01/01/2018,Winter,-15.86674092,13.66303788,25.2
Tungdil,01/02/2018,Winter,-13.82203442,10.34610781,26.2
Tungdil,01/03/2018,Spring,-13.05503087,9.434776,27.3
Twix,01/06/2018,Summer,8.189305447,49.25892147,19.2
Twix,01/07/2018,Summer,8.106232197,49.12703624,22.3
Twix,01/08/2018,Summer,1.032290545,42.01380318,27
Twix,01/09/2018,Fall,-7.84228022,27.60105468,35.9
Twix,01/10/2018,Fall,-9.31853241,16.05911496,33.1
Twix,01/11/2018,Fall,-8.20469245,16.11198485,29.5
Victoria,01/06/2016,Summer,7.921457344,49.90290119,14.9
Victoria,01/07/2016,Summer,7.921456826,49.90290929,20.1
Victoria,01/08/2016,Summer,4.400431358,46.14213855,16.9
Victoria,01/09/2016,Fall,-5.97562206,35.93472687,25.1
Vinzenza,01/06/2017,Summer,8.24991866,49.19260664,20.6
Vinzenza,01/07/2017,Summer,8.249895835,49.19261589,16.4
Vinzenza,01/08/2017,Summer,2.871249242,43.75980449,20.6
Vinzenza,01/09/2017,Fall,-10.05966167,26.22092978,25
Vinzenza,01/10/2017,Fall,-15.61148832,15.44370584,30.8
Viola,01/06/2014,Summer,10.84241061,49.86393251,14.4
Viola,01/07/2014,Summer,10.84242594,49.86393608,15.6
Viola,01/08/2014,Summer,10.83543551,49.34505673,20.4
Viola,01/09/2014,Fall,1.986907957,43.41051934,17.6
Viola,01/10/2014,Fall,-4.583180394,39.26454503,20.2
Viola,01/11/2014,Fall,-5.98524336,36.8905472,18.6
Viola,01/12/2014,Winter,-5.899403148,37.20705028,13.6
Viola,01/01/2015,Winter,-5.879508074,37.21534007,7.9
Viola,01/02/2015,Winter,-5.873983057,37.22185057,8.7
Viola,01/03/2015,Spring,-5.936815545,37.38661144,14.6
Viola,01/04/2015,Spring,-6.420423433,37.71749166,20.5
Viola,01/05/2015,Spring,-5.39145429,39.25060339,17.9
Viola,01/06/2015,Summer,-5.82547737,39.28994494,24.1
Viola,01/07/2015,Summer,-5.084155319,39.0470697,28.1
Viola,01/08/2015,Summer,-3.696239455,28.6528131,38.4
Viola,01/09/2015,Fall,1.132832763,17.09718361,31.5
Viola,01/10/2015,Fall,2.672272948,15.60428109,34.7
Viola,01/11/2015,Fall,1.913677033,13.65515366,30
Viola,01/12/2015,Winter,2.96045841,13.67234546,24.9
Viola,01/01/2016,Winter,2.71146591,13.45333218,21.2
Viola,01/02/2016,Winter,2.211419241,14.89259099,20.3
Viola,01/03/2016,Spring,-0.351243548,27.98521399,14
Viola,01/04/2016,Spring,-3.37304585,36.29091695,15.5
Viola,01/05/2016,Spring,5.524329859,47.31501604,7.5
Viola,01/06/2016,Summer,6.387734586,48.67502564,14.7
Vitus,01/06/2015,Summer,10.74044608,49.82858989,14.7
Vitus,01/07/2015,Summer,10.74223565,49.82339779,23.9
Vitus,01/08/2015,Summer,5.459101414,45.79292791,20.1
Vitus,01/09/2015,Fall,-5.887846847,34.23168449,24.7
Vitus,01/11/2015,Fall,-15.94937764,14.62314044,28.2
Vitus,01/12/2015,Winter,-15.87610594,13.87462553,25.1
Vitus,01/01/2016,Winter,-15.73717145,13.75693472,24.8
Vitus,01/02/2016,Winter,-15.85949632,13.65932238,25.2
Vitus,01/06/2018,Summer,8.249884473,49.19259383,19.3
Vitus,01/07/2018,Summer,8.194461158,49.12950685,22.3
Vitus,01/08/2018,Summer,4.386578984,44.84121713,22.1
Voyager,01/06/2015,Summer,8.167861728,49.22103024,14.5
Voyager,01/07/2015,Summer,8.342340874,49.29856397,25.7
Voyager,01/08/2015,Summer,1.547984045,42.37941823,16
Voyager,01/09/2015,Fall,0.498023603,41.57812563,24.3
Voyager,01/10/2015,Fall,0.564071671,41.55210018,17.3
Voyager,01/11/2015,Fall,0.56676242,41.55543834,14.7
Voyager,01/12/2015,Winter,0.572958006,41.56073268,6.2
Voyager,01/01/2016,Winter,0.573466606,41.56270838,8.8
Voyager,01/02/2016,Winter,0.57461791,41.56082551,11.1
Voyager,01/03/2016,Spring,1.045268935,41.81085959,6.7
Voyager,01/04/2016,Spring,5.165603557,44.8736729,5.5
Voyager,01/05/2016,Spring,7.02854235,48.7229245,8.5
Voyager,01/06/2016,Summer,8.380695605,49.18932889,15.5
Voyager,01/07/2016,Summer,8.377889606,49.19907335,20.5
Voyager,01/08/2016,Summer,3.688692771,44.83339691,15.7
Voyager,01/09/2016,Fall,-6.37862082,25.13456642,35
Voyager,01/10/2016,Fall,-6.938028832,15.71590828,32.7
Voyager,01/11/2016,Fall,-7.716393123,15.42521627,30.4
Voyager,01/12/2016,Winter,-0.487381758,9.999470248,30
Voyager,01/01/2017,Winter,4.994219784,5.925886032,25.5
Voyager,01/02/2017,Winter,4.91406285,6.1267922,27.3
Vroni,01/06/2015,Summer,8.167807594,49.22121466,14.5
Vroni,01/07/2015,Summer,8.167793348,49.22122127,25.3
Vroni,01/08/2015,Summer,2.799805316,44.29122724,16
Vroni,01/09/2015,Fall,-6.408449143,34.77200492,23
Vroni,01/10/2015,Fall,-8.056802116,31.70328466,22.1
Vroni,01/11/2015,Fall,-8.061862827,31.70242476,14.4
Vroni,01/12/2015,Winter,-8.061505655,31.70375904,16.2
Vroni,01/01/2016,Winter,-8.085761329,31.7125065,14.7
Vroni,01/02/2016,Winter,-8.070461197,31.70618801,14.2
Vroni,01/03/2016,Spring,-8.045731426,31.70282667,12.8
Vroni,01/04/2016,Spring,-8.0615917,31.7182631,14.4
Walter,01/06/2019,Summer,8.231002849,49.20042801,20.4
Walter,01/07/2019,Summer,8.214230307,49.16920299,26.4
Walter,01/08/2019,Summer,1.930090954,42.46768927,18.1
Walter,01/09/2019,Fall,-1.297303212,41.06554972,19.8
Walter,01/10/2019,Fall,-3.470439211,39.85131454,21
Walter,01/11/2019,Fall,-3.243596983,39.39766032,16.7
Walter,01/12/2019,Winter,-3.240668489,39.4096676,8.3
Walter,01/01/2020,Winter,-3.245834912,39.40668328,2.2
Walter,01/02/2020,Winter,-3.264303824,39.41269829,12.2
Walter,01/03/2020,Spring,-3.249295089,39.4050384,11.1
Walter,01/04/2020,Spring,0.073957505,41.26071325,10.1
Walter,01/05/2020,Spring,0.961956537,41.74464111,18.3
Wildwuchs,01/06/2015,Summer,10.78077781,49.82503498,14.9
Wildwuchs,01/07/2015,Summer,10.77351533,49.79791098,23.7
Wildwuchs,01/08/2015,Summer,7.184144965,46.12517243,13.9
Wildwuchs,01/09/2015,Fall,0.3738464,41.26746287,23.3
Wildwuchs,01/10/2015,Fall,-5.695554784,36.30627529,21.7
Wildwuchs,01/11/2015,Fall,-5.476467673,36.24976251,16.9
Wildwuchs,01/12/2015,Winter,-6.087320094,36.43997439,15.4
Wildwuchs,01/01/2016,Winter,-6.110447123,36.50969597,16.3
Wildwuchs,01/02/2016,Winter,-6.608216614,37.37762405,14.4
Wildwuchs,01/03/2016,Spring,-6.649579145,37.43236469,12.3
Wildwuchs,01/04/2016,Spring,-5.352393379,38.20268129,8.6
Wildwuchs,01/05/2016,Spring,4.609046926,46.2246523,4.5
Wildwuchs,01/06/2016,Summer,6.53473685,52.14801491,19
Wildwuchs,01/07/2016,Summer,7.405189377,51.03625761,17.9
Wildwuchs,01/08/2016,Summer,5.373285039,46.40974685,18.5
Wildwuchs,01/09/2016,Fall,-3.945661653,37.49108382,24.1
Wildwuchs,01/10/2016,Fall,-14.73754523,15.46678799,32.1
Wildwuchs,01/11/2016,Fall,-15.70597791,14.01916811,29.5
Wildwuchs,01/12/2016,Winter,-15.86191661,13.63191735,29.7
Wildwuchs,01/01/2017,Winter,-9.323129832,11.56427868,25.1
Wilhelm,01/06/2019,Summer,8.319698777,49.11802423,20.4
Wilhelm,01/07/2019,Summer,8.150696497,48.93425502,25.7
Wilhelm,01/08/2019,Summer,1.247003196,42.22331427,21.9
Wingersdorf,01/06/2023,Summer,10.86351637,49.78537761,19.3
Wingersdorf,01/07/2023,Summer,10.84163943,49.73634335,18.5
Wingersdorf,01/08/2023,Summer,10.24771385,45.7353257,18.1
Wingersdorf,01/09/2023,Fall,6.197508314,32.21846148,31.7
Wingersdorf,01/10/2023,Fall,6.344852541,31.36476837,26
Wingersdorf,01/11/2023,Fall,-0.247629117,38.17664423,18.2
Wingersdorf,01/12/2023,Winter,2.317653413,35.29775296,16.6
Wolfi,01/06/2015,Summer,11.61271561,48.68395032,17.7
Wolfi,01/07/2015,Summer,11.61274269,48.6839388,22.8
Wolfi,01/08/2015,Summer,9.600266574,47.50623497,17.4
Wolfi,01/09/2015,Fall,0.291743078,41.49952284,22.9
Wolfinchen,01/06/2016,Summer,11.61273417,48.68392971,15.6
Wolfinchen,01/07/2016,Summer,11.54787939,48.65945836,20.1
Wolfinchen,01/08/2016,Summer,15.60503127,47.55227118,17.3
Wolfinchen,01/09/2016,Fall,33.69869085,38.1809643,22.7
Xaverl,01/06/2016,Summer,11.49860379,48.52534431,15.6
Xaverl,01/07/2016,Summer,11.50284245,48.51862735,20.4
Xaverl,01/08/2016,Summer,13.31990303,47.7600385,14.9
Xaverl,01/09/2016,Fall,31.3058307,25.53843726,27.2
Xaverl,01/10/2016,Fall,25.95667677,14.10016456,29.5
Xaverl,01/11/2016,Fall,29.31875066,10.22514914,32.5
Xaverl,01/12/2016,Winter,34.39658674,-2.264532686,21.6
Xaverl,01/03/2022,Spring,32.8000152,16.5806758,28.1
Yvonne,01/07/2016,Summer,8.222001413,49.22401521,20.2
Yvonne,01/08/2016,Summer,2.586366697,43.625335,17.8
Yvonne,01/09/2016,Fall,0.6041399,41.61705677,26.6
Zeus,01/05/2019,Spring,8.15685027,49.17707961,13.2
Zeus,01/06/2019,Summer,8.187982321,49.21442159,21.5
Zeus,01/07/2019,Summer,8.209949893,49.20404385,26.5
Zeus,01/08/2019,Summer,6.062633437,47.06016996,19.6
Zeus,01/09/2019,Fall,0.49831686,42.13605003,21.5
Zeus,01/10/2019,Fall,-5.800570896,37.52631637,24.6
Zeus,01/11/2019,Fall,-6.297338216,37.12490107,20.8
Zeus,01/12/2019,Winter,-5.94055788,37.18797794,13.2
Zeus,01/01/2020,Winter,-5.957662598,37.17608064,9.2
Zeus,01/02/2020,Winter,-5.33853796,37.67497069,14.1
Zeus,01/03/2020,Spring,7.630750541,48.39983516,9.2
Zeus,01/04/2020,Spring,8.246772607,49.18861669,3.7
Zeus,01/05/2020,Spring,8.25305748,49.19480687,11.6
Zeus,01/06/2020,Summer,8.24917326,49.19906693,19.7
Zeus,01/07/2020,Summer,8.234852761,49.201967,21.6
Zeus,01/08/2020,Summer,5.863937824,46.82939886,25.7
Zeus,01/09/2020,Fall,-1.329288346,41.34009946,18
Zeus,01/10/2020,Fall,-6.028362551,37.48373032,22
Zeus,01/11/2020,Fall,-6.096819909,37.18891932,19
Zeus,01/12/2020,Winter,-5.931239651,37.18987434,13.5
Zeus,01/01/2021,Winter,-5.929865283,37.19266781,8.9
Zeus,01/02/2021,Winter,-0.796879915,41.419184,13.1
Zeus,01/03/2021,Spring,8.252663766,49.18963549,5.2
Zeus,01/04/2021,Spring,8.250172742,49.18884099,15.4
Zeus,01/05/2021,Spring,8.249369006,49.19128787,9.1
Zeus,01/06/2021,Summer,8.245121447,49.19815229,17.4
Zeus,01/07/2021,Summer,8.244189047,49.20048892,15.7
Zeus,01/08/2021,Summer,7.385946528,48.27316383,15.7
Zeus,01/09/2021,Fall,-2.650763077,39.85163918,19.3
Zeus,01/10/2021,Fall,-6.254445368,37.1586572,22.9
Zeus,01/11/2021,Fall,-6.25400149,37.16169853,20.8
Zeus,01/12/2021,Winter,-5.92566441,37.1908066,9.4
Zeus,01/01/2022,Winter,-5.974383185,37.1661735,12.2
Zeus,01/02/2022,Winter,1.23488555,42.89870467,4.7
Zeus,01/03/2022,Spring,8.252259808,49.19136909,2.2
Zeus,01/04/2022,Spring,8.250258541,49.19171028,3
Zeus,01/05/2022,Spring,8.248355804,49.19333526,11.5
Zeus,01/06/2022,Summer,8.247277991,49.19672559,17.5
Zeus,01/07/2022,Summer,7.997792967,49.00098727,16.4
Zeus,01/08/2022,Summer,5.06058496,46.02537007,25.5
Zeus,01/09/2022,Fall,-2.834680049,39.76744474,22.5
